task_id,task,complexity,tool_sequence,tool_transitions,tokens_per_tool,latency_per_tool,total_tokens,n_tool_calls,success
88,"Fetch API documentation from web, run code to test endpoints, store test results in database, genera",medium,"[""websearch_search_web"", ""websearch_fetch_url"", ""code_run_code"", ""code_get_output"", ""database_insert_record"", ""database_insert_record"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""websearch_search_web"": 820, ""websearch_fetch_url"": 873, ""code_run_code"": 1019, ""code_get_output"": 1069, ""database_insert_record"": 2372, ""analytics_generate_report"": 1303, ""email_send_email"": 725, ""calendar_create_event"": 725}","{""websearch_search_web"": 747.5159168243408, ""websearch_fetch_url"": 779.571533203125, ""code_run_code"": 2149.4224071502686, ""code_get_output"": 896.817684173584, ""database_insert_record"": 2427.243232727051, ""analytics_generate_report"": 1755.1860809326172, ""email_send_email"": 2984.3101501464844, ""calendar_create_event"": 2984.3101501464844}",10620,9,True
89,"Query the experiments database, run code to compare model performance, embed results for search, gen",medium,"[""database_query_db"", ""code_run_code"", ""vector_embed_query"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event"", ""calendar_create_event""]","[[""database_query_db"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""]]","{""database_query_db"": 170, ""code_run_code"": 170, ""vector_embed_query"": 170, ""analytics_generate_report"": 170, ""email_send_email"": 170, ""calendar_create_event"": 340}","{""database_query_db"": 5654.458284378052, ""code_run_code"": 5654.458284378052, ""vector_embed_query"": 5654.458284378052, ""analytics_generate_report"": 5654.458284378052, ""email_send_email"": 5654.458284378052, ""calendar_create_event"": 11308.916568756104}",2812,7,True
90,"Read configuration files, run code to validate settings, search vector index for known issues, query",medium,"[""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""code_run_code"", ""vector_search_index"", ""database_query_db"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""database_query_db""], [""database_query_db"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 885, ""code_run_code"": 1112, ""vector_search_index"": 609, ""database_query_db"": 609, ""analytics_generate_report"": 1366, ""email_send_email"": 761, ""calendar_create_event"": 761}","{""filesystem_read_file"": 4578.703880310059, ""code_run_code"": 2108.823299407959, ""vector_search_index"": 1486.5241050720215, ""database_query_db"": 1486.5241050720215, ""analytics_generate_report"": 1489.5896911621094, ""email_send_email"": 3307.0733547210693, ""calendar_create_event"": 3307.0733547210693}",7876,9,True
91,"Research quantum computing frameworks online, run code to benchmark them, store results in the datab",medium,"[""websearch_search_web"", ""filesystem_write_file"", ""code_run_code"", ""code_get_output"", ""database_insert_record"", ""database_insert_record"", ""database_insert_record"", ""database_insert_record"", ""database_insert_record"", ""analytics_run_analysis"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""websearch_search_web"", ""filesystem_write_file""], [""filesystem_write_file"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""database_insert_record""], [""database_insert_record"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""websearch_search_web"": 831, ""filesystem_write_file"": 1042, ""code_run_code"": 1264, ""code_get_output"": 1314, ""database_insert_record"": 2952, ""analytics_run_analysis"": 1746, ""analytics_generate_report"": 1834, ""email_send_email"": 1002, ""calendar_create_event"": 1002}","{""websearch_search_web"": 884.7572803497314, ""filesystem_write_file"": 2581.775426864624, ""code_run_code"": 2759.838342666626, ""code_get_output"": 1016.9193744659424, ""database_insert_record"": 11314.470529556274, ""analytics_run_analysis"": 2192.6980018615723, ""analytics_generate_report"": 1080.4591178894043, ""email_send_email"": 2510.2858543395996, ""calendar_create_event"": 2510.2858543395996}",15259,13,True
92,"Read inbox for customer feedback, embed feedback text for vector search, query similar past issues f",medium,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""websearch_search_web"", ""database_query_db"", ""vector_embed_query"", ""analytics_run_analysis"", ""analytics_generate_report"", ""calendar_create_event""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""database_query_db""], [""database_query_db"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""calendar_create_event""]]","{""email_read_inbox"": 4750, ""websearch_search_web"": 4820, ""database_query_db"": 1349, ""vector_embed_query"": 743, ""analytics_run_analysis"": 743, ""analytics_generate_report"": 1609, ""calendar_create_event"": 1692}","{""email_read_inbox"": 3811.2380504608154, ""websearch_search_web"": 3381.397008895874, ""database_query_db"": 1484.2965602874756, ""vector_embed_query"": 2141.0601139068604, ""analytics_run_analysis"": 2141.0601139068604, ""analytics_generate_report"": 1684.10325050354, ""calendar_create_event"": 1247.4234104156494}",17645,14,True
93,"Fetch competitor pricing data from the web, run code to compare with our database pricing, insert fi",medium,"[""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""database_query_db"", ""code_run_code"", ""database_insert_record"", ""analytics_generate_report"", ""calendar_create_event"", ""email_send_email""]","[[""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""database_query_db""], [""database_query_db"", ""code_run_code""], [""code_run_code"", ""database_insert_record""], [""database_insert_record"", ""analytics_generate_report""], [""analytics_generate_report"", ""calendar_create_event""], [""calendar_create_event"", ""email_send_email""]]","{""websearch_search_web"": 825, ""websearch_fetch_url"": 948, ""database_query_db"": 1070, ""code_run_code"": 1409, ""database_insert_record"": 1477, ""analytics_generate_report"": 1525, ""calendar_create_event"": 1604, ""email_send_email"": 1739}","{""websearch_search_web"": 818.5520172119141, ""websearch_fetch_url"": 5126.572608947754, ""database_query_db"": 1540.2390956878662, ""code_run_code"": 5564.040660858154, ""database_insert_record"": 1076.58052444458, ""analytics_generate_report"": 886.6660594940186, ""calendar_create_event"": 1185.3361129760742, ""email_send_email"": 1698.7762451171875}",12539,10,True
94,"Search for security vulnerabilities, read current policy files, embed policy text, search vector ind",medium,"[""websearch_search_web"", ""filesystem_read_file"", ""vector_embed_query"", ""vector_search_index"", ""database_query_db"", ""code_run_code"", ""code_get_output"", ""filesystem_write_file""]","[[""websearch_search_web"", ""filesystem_read_file""], [""filesystem_read_file"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""database_query_db""], [""database_query_db"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""filesystem_write_file""]]","{""websearch_search_web"": 840, ""filesystem_read_file"": 459, ""vector_embed_query"": 459, ""vector_search_index"": 1008, ""database_query_db"": 1082, ""code_run_code"": 1330, ""code_get_output"": 1380, ""filesystem_write_file"": 1489}","{""websearch_search_web"": 1195.4677104949951, ""filesystem_read_file"": 1359.4675064086914, ""vector_embed_query"": 1359.4675064086914, ""vector_search_index"": 1514.1198635101318, ""database_query_db"": 879.7867298126221, ""code_run_code"": 2805.1228523254395, ""code_get_output"": 1033.8215827941895, ""filesystem_write_file"": 1417.5388813018799}",9717,8,True
95,"Read sales data files, query targets from database, run code to calculate variance, embed the findin",medium,"[""filesystem_read_file"", ""database_query_db"", ""code_run_code"", ""vector_embed_query"", ""vector_search_index"", ""analytics_generate_report"", ""email_send_email""]","[[""filesystem_read_file"", ""database_query_db""], [""database_query_db"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""]]","{""filesystem_read_file"": 436, ""database_query_db"": 436, ""code_run_code"": 1062, ""vector_embed_query"": 1121, ""vector_search_index"": 1192, ""analytics_generate_report"": 1267, ""email_send_email"": 1374}","{""filesystem_read_file"": 1525.9919166564941, ""database_query_db"": 1525.9919166564941, ""code_run_code"": 2587.9008769989014, ""vector_embed_query"": 732.0895195007324, ""vector_search_index"": 1046.8311309814453, ""analytics_generate_report"": 1967.1931266784668, ""email_send_email"": 1276.5746116638184}",8343,7,True
96,"Search for ML best practices, fetch paper URLs, run code to extract key metrics, store in database, ",medium,"[""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""database_insert_record"", ""vector_embed_query"", ""analytics_run_analysis"", ""analytics_generate_report"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""database_insert_record""], [""database_insert_record"", ""vector_embed_query""], [""vector_embed_query"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""calendar_create_event""]]","{""websearch_search_web"": 826, ""websearch_fetch_url"": 960, ""code_run_code"": 1192, ""database_insert_record"": 1359, ""vector_embed_query"": 1418, ""analytics_run_analysis"": 1600, ""analytics_generate_report"": 1687, ""calendar_create_event"": 1765}","{""websearch_search_web"": 744.3492412567139, ""websearch_fetch_url"": 7512.400150299072, ""code_run_code"": 2437.716484069824, ""database_insert_record"": 2507.9667568206787, ""vector_embed_query"": 1188.5936260223389, ""analytics_run_analysis"": 2704.18643951416, ""analytics_generate_report"": 1246.2995052337646, ""calendar_create_event"": 1230.0536632537842}",12860,12,True
97,"Read inbox for client requests, embed request text, search vector index for similar past projects, q",medium,"[""email_read_inbox"", ""email_read_inbox"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""vector_embed_query"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""vector_search_index"", ""vector_search_index"", ""database_query_db"", ""calendar_create_event"", ""calendar_create_event"", ""analytics_run_analysis"", ""analytics_generate_report""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""vector_search_index""], [""vector_search_index"", ""database_query_db""], [""database_query_db"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""]]","{""email_read_inbox"": 1717, ""websearch_fetch_url"": 1011, ""vector_embed_query"": 1197, ""vector_search_index"": 1452, ""database_query_db"": 1603, ""calendar_create_event"": 1206, ""analytics_run_analysis"": 603, ""analytics_generate_report"": 1975}","{""email_read_inbox"": 1625.8878707885742, ""websearch_fetch_url"": 4637.021541595459, ""vector_embed_query"": 7746.286869049072, ""vector_search_index"": 7232.374906539917, ""database_query_db"": 938.101053237915, ""calendar_create_event"": 5120.894432067871, ""analytics_run_analysis"": 2560.4472160339355, ""analytics_generate_report"": 1668.994426727295}",13071,16,True
