task_id,task,complexity,tool_sequence,tool_transitions,tokens_per_tool,latency_per_tool,total_tokens,n_tool_calls,success
91,"Read inbox for client requests, embed request text, search vector index for similar past projects, c",medium,"[""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""email_read_inbox"", ""vector_embed_query"", ""vector_embed_query"", ""vector_search_index"", ""calendar_create_event"", ""calendar_create_event"", ""analytics_generate_report""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""vector_embed_query""], [""vector_embed_query"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""calendar_create_event""], [""calendar_create_event"", ""calendar_create_event""], [""calendar_create_event"", ""analytics_generate_report""]]","{""email_read_inbox"": 4725, ""vector_embed_query"": 1170, ""vector_search_index"": 1263, ""calendar_create_event"": 1416, ""analytics_generate_report"": 1576}","{""email_read_inbox"": 4442.676067352295, ""vector_embed_query"": 2808.7620735168457, ""vector_search_index"": 901.4947414398193, ""calendar_create_event"": 4660.849094390869, ""analytics_generate_report"": 4966.299772262573}",12005,11,True
92,"Query the transactions database for entries older than 90 days, then insert a summary of the count i",medium,"[""database_query_db"", ""database_insert_record""]","[[""database_query_db"", ""database_insert_record""]]","{""database_query_db"": 839, ""database_insert_record"": 909}","{""database_query_db"": 918.9825057983398, ""database_insert_record"": 1142.5626277923584}",2719,2,True
93,"Fetch competitor pricing data from the web, run code to compare pricing trends, generate a report, a",medium,"[""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""code_get_output"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""websearch_search_web"": 816, ""websearch_fetch_url"": 955, ""code_run_code"": 1335, ""code_get_output"": 1385, ""analytics_generate_report"": 1451, ""email_send_email"": 807, ""calendar_create_event"": 807}","{""websearch_search_web"": 785.8855724334717, ""websearch_fetch_url"": 10555.871725082397, ""code_run_code"": 4197.095155715942, ""code_get_output"": 931.5078258514404, ""analytics_generate_report"": 974.6026992797852, ""email_send_email"": 3983.146905899048, ""calendar_create_event"": 3983.146905899048}",9386,11,True
94,"Search for security vulnerabilities, read current policy files, embed policy text, search vector ind",medium,"[""websearch_search_web"", ""filesystem_read_file"", ""vector_embed_query"", ""vector_search_index"", ""code_run_code"", ""analytics_generate_report"", ""filesystem_write_file""]","[[""websearch_search_web"", ""filesystem_read_file""], [""filesystem_read_file"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""code_run_code""], [""code_run_code"", ""analytics_generate_report""], [""analytics_generate_report"", ""filesystem_write_file""]]","{""websearch_search_web"": 294, ""filesystem_read_file"": 294, ""vector_embed_query"": 294, ""vector_search_index"": 521, ""code_run_code"": 521, ""analytics_generate_report"": 613, ""filesystem_write_file"": 613}","{""websearch_search_web"": 1390.2926445007324, ""filesystem_read_file"": 1390.2926445007324, ""vector_embed_query"": 1390.2926445007324, ""vector_search_index"": 1336.1248970031738, ""code_run_code"": 1336.1248970031738, ""analytics_generate_report"": 2115.446090698242, ""filesystem_write_file"": 2115.446090698242}",4606,7,True
95,"Read configuration files, run code to validate settings, search vector index for known issues, gener",medium,"[""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""code_run_code"", ""vector_search_index"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 885, ""code_run_code"": 1118, ""vector_search_index"": 1182, ""analytics_generate_report"": 463, ""email_send_email"": 463, ""calendar_create_event"": 463}","{""filesystem_read_file"": 4807.665824890137, ""code_run_code"": 2450.235366821289, ""vector_search_index"": 962.0764255523682, ""analytics_generate_report"": 3117.2947883605957, ""email_send_email"": 3117.2947883605957, ""calendar_create_event"": 3117.2947883605957}",6231,8,True
96,"Read inbox for client requests, embed request text, search vector index for similar past projects, c",medium,"[""email_read_inbox"", ""email_read_inbox"", ""vector_embed_query"", ""vector_search_index"", ""calendar_create_event"", ""analytics_generate_report""]","[[""email_read_inbox"", ""email_read_inbox""], [""email_read_inbox"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""calendar_create_event""], [""calendar_create_event"", ""analytics_generate_report""]]","{""email_read_inbox"": 1287, ""vector_embed_query"": 464, ""vector_search_index"": 1036, ""calendar_create_event"": 1126, ""analytics_generate_report"": 1235}","{""email_read_inbox"": 2229.8645973205566, ""vector_embed_query"": 1380.8958530426025, ""vector_search_index"": 1085.484504699707, ""calendar_create_event"": 1237.891435623169, ""analytics_generate_report"": 1475.5797386169434}",6606,6,True
97,"Fetch API documentation from web, run code to test endpoints, generate technical report, email devel",medium,"[""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""code_get_output"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""websearch_search_web"": 814, ""websearch_fetch_url"": 904, ""code_run_code"": 1069, ""code_get_output"": 1119, ""analytics_generate_report"": 1190, ""email_send_email"": 667, ""calendar_create_event"": 667}","{""websearch_search_web"": 826.2600898742676, ""websearch_fetch_url"": 2314.523696899414, ""code_run_code"": 2009.3357563018799, ""code_get_output"": 789.4589900970459, ""analytics_generate_report"": 952.3513317108154, ""email_send_email"": 2158.704996109009, ""calendar_create_event"": 2158.704996109009}",8020,8,True
98,"Read configuration files, run code to validate settings, search vector index for known issues, gener",medium,"[""filesystem_read_file"", ""filesystem_read_file"", ""filesystem_read_file"", ""code_run_code"", ""vector_search_index"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""code_run_code""], [""code_run_code"", ""vector_search_index""], [""vector_search_index"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 885, ""code_run_code"": 1151, ""vector_search_index"": 1215, ""analytics_generate_report"": 1302, ""email_send_email"": 728, ""calendar_create_event"": 728}","{""filesystem_read_file"": 5085.541248321533, ""code_run_code"": 2930.92942237854, ""vector_search_index"": 954.432487487793, ""analytics_generate_report"": 1668.7839031219482, ""email_send_email"": 2240.1840686798096, ""calendar_create_event"": 2240.1840686798096}",7696,8,True
99,"Fetch competitor pricing data from the web, run code to compare pricing trends, generate a report, a",medium,"[""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""code_get_output"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""websearch_search_web"": 816, ""websearch_fetch_url"": 936, ""code_run_code"": 1198, ""code_get_output"": 1248, ""analytics_generate_report"": 1318, ""email_send_email"": 733, ""calendar_create_event"": 733}","{""websearch_search_web"": 779.1581153869629, ""websearch_fetch_url"": 4637.324810028076, ""code_run_code"": 3082.745313644409, ""code_get_output"": 848.9866256713867, ""analytics_generate_report"": 899.3558883666992, ""email_send_email"": 2046.2512969970703, ""calendar_create_event"": 2046.2512969970703}",8652,9,True
100,"Research quantum computing frameworks online, run code to benchmark them, generate an analysis repor",medium,"[""websearch_search_web"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""websearch_fetch_url"", ""code_run_code"", ""code_get_output"", ""analytics_run_analysis"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""websearch_search_web"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""websearch_fetch_url""], [""websearch_fetch_url"", ""code_run_code""], [""code_run_code"", ""code_get_output""], [""code_get_output"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""websearch_search_web"": 825, ""websearch_fetch_url"": 5041, ""code_run_code"": 1284, ""code_get_output"": 1334, ""analytics_run_analysis"": 1434, ""analytics_generate_report"": 1520, ""email_send_email"": 865, ""calendar_create_event"": 865}","{""websearch_search_web"": 1003.6165714263916, ""websearch_fetch_url"": 5237.505912780762, ""code_run_code"": 3457.08966255188, ""code_get_output"": 830.9371471405029, ""analytics_run_analysis"": 1720.0710773468018, ""analytics_generate_report"": 1333.7268829345703, ""email_send_email"": 2920.0427532196045, ""calendar_create_event"": 2920.0427532196045}",15199,12,True
101,"Perform complete system audit: read all config files, search for known CVEs online, fetch vulnerabil",complex,"[""filesystem_read_file"", ""filesystem_read_file"", ""websearch_search_web"", ""websearch_search_web"", ""code_run_code"", ""vector_embed_query"", ""vector_search_index"", ""analytics_run_analysis"", ""filesystem_write_file"", ""analytics_generate_report"", ""email_send_email"", ""calendar_create_event""]","[[""filesystem_read_file"", ""filesystem_read_file""], [""filesystem_read_file"", ""websearch_search_web""], [""websearch_search_web"", ""websearch_search_web""], [""websearch_search_web"", ""code_run_code""], [""code_run_code"", ""vector_embed_query""], [""vector_embed_query"", ""vector_search_index""], [""vector_search_index"", ""analytics_run_analysis""], [""analytics_run_analysis"", ""filesystem_write_file""], [""filesystem_write_file"", ""analytics_generate_report""], [""analytics_generate_report"", ""email_send_email""], [""email_send_email"", ""calendar_create_event""]]","{""filesystem_read_file"": 890, ""websearch_search_web"": 1512, ""code_run_code"": 544, ""vector_embed_query"": 427, ""vector_search_index"": 427, ""analytics_run_analysis"": 427, ""filesystem_write_file"": 432, ""analytics_generate_report"": 432, ""email_send_email"": 432, ""calendar_create_event"": 432}","{""filesystem_read_file"": 2495.182514190674, ""websearch_search_web"": 4185.066223144531, ""code_run_code"": 2473.118543624878, ""vector_embed_query"": 2630.110263824463, ""vector_search_index"": 2630.110263824463, ""analytics_run_analysis"": 2630.110263824463, ""filesystem_write_file"": 4826.012372970581, ""analytics_generate_report"": 4826.012372970581, ""email_send_email"": 4826.012372970581, ""calendar_create_event"": 4826.012372970581}",8094,12,True
